frame_id,obj0_valid,obj0_class_norm,obj0_conf,obj0_dist_norm,obj0_lat_offset,obj0_width_norm,obj0_height_norm,obj0_lane_overlap,obj1_valid,obj1_class_norm,obj1_conf,obj1_dist_norm,obj1_lat_offset,obj1_width_norm,obj1_height_norm,obj1_lane_overlap,obj2_valid,obj2_class_norm,obj2_conf,obj2_dist_norm,obj2_lat_offset,obj2_width_norm,obj2_height_norm,obj2_lane_overlap,obj3_valid,obj3_class_norm,obj3_conf,obj3_dist_norm,obj3_lat_offset,obj3_width_norm,obj3_height_norm,obj3_lane_overlap,obj4_valid,obj4_class_norm,obj4_conf,obj4_dist_norm,obj4_lat_offset,obj4_width_norm,obj4_height_norm,obj4_lane_overlap,lane_r0c0,lane_r0c1,lane_r0c2,lane_r0c3,lane_r0c4,lane_r0c5,lane_r0c6,lane_r0c7,lane_r0c8,lane_r0c9,lane_r0c10,lane_r0c11,lane_r1c0,lane_r1c1,lane_r1c2,lane_r1c3,lane_r1c4,lane_r1c5,lane_r1c6,lane_r1c7,lane_r1c8,lane_r1c9,lane_r1c10,lane_r1c11,lane_r2c0,lane_r2c1,lane_r2c2,lane_r2c3,lane_r2c4,lane_r2c5,lane_r2c6,lane_r2c7,lane_r2c8,lane_r2c9,lane_r2c10,lane_r2c11,lane_r3c0,lane_r3c1,lane_r3c2,lane_r3c3,lane_r3c4,lane_r3c5,lane_r3c6,lane_r3c7,lane_r3c8,lane_r3c9,lane_r3c10,lane_r3c11,lane_r4c0,lane_r4c1,lane_r4c2,lane_r4c3,lane_r4c4,lane_r4c5,lane_r4c6,lane_r4c7,lane_r4c8,lane_r4c9,lane_r4c10,lane_r4c11,lane_r5c0,lane_r5c1,lane_r5c2,lane_r5c3,lane_r5c4,lane_r5c5,lane_r5c6,lane_r5c7,lane_r5c8,lane_r5c9,lane_r5c10,lane_r5c11,ego_steering,ego_throttle,scenario,target_steering,target_throttle
681,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00696,0.01338,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07636,0.25761,0.10307,0.20596,0.02105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15018,0.05643,0.00000,0.17005,0.05884,0.00000,0.00035,0.11303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14894,0.09287,0.00000,0.00000,0.00000,0.19994,0.01975,0.00000,0.00000,0.00000,0.00000,0.07193,0.11645,0.00000,0.00000,0.00000,0.00000,0.00277,0.21639,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00377,0.01356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07541,0.25660,0.10147,0.20772,0.02229,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14965,0.05590,0.00000,0.16987,0.05867,0.00000,0.00035,0.11268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14912,0.09251,0.00000,0.00000,0.00000,0.19994,0.01975,0.00000,0.00000,0.00000,0.00000,0.06450,0.11592,0.00000,0.00000,0.00000,0.00000,0.00277,0.21639,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
683,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00537,0.01498,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07187,0.25625,0.10254,0.20879,0.02300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14982,0.05643,0.00000,0.16928,0.05890,0.00000,0.00059,0.11403,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14894,0.09287,0.00000,0.00000,0.00000,0.19959,0.01958,0.00000,0.00000,0.00000,0.00000,0.06433,0.11645,0.00000,0.00000,0.00000,0.00000,0.00295,0.21621,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
684,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00289,0.01356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06551,0.25660,0.10307,0.21020,0.02105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14982,0.05537,0.00000,0.17005,0.05902,0.00000,0.00047,0.11380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14894,0.09269,0.00000,0.00000,0.00000,0.19976,0.01975,0.00000,0.00000,0.00000,0.00000,0.06840,0.11610,0.00000,0.00000,0.00000,0.00000,0.00295,0.21621,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.01380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06138,0.25419,0.10324,0.20879,0.02105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14965,0.05483,0.00000,0.16899,0.05867,0.00000,0.00035,0.11268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14912,0.09251,0.00000,0.00000,0.00000,0.20047,0.01958,0.00000,0.00000,0.00000,0.00000,0.06663,0.11645,0.00000,0.00000,0.00000,0.00000,0.00295,0.21692,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
686,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00283,0.01344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06291,0.25478,0.10519,0.21162,0.01875,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14947,0.05501,0.00000,0.16952,0.05884,0.00000,0.00047,0.11309,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14929,0.09287,0.00000,0.00000,0.00000,0.19959,0.01958,0.00000,0.00000,0.00000,0.00000,0.06769,0.11610,0.00000,0.00000,0.00000,0.00000,0.00295,0.21657,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
687,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00283,0.01291,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06798,0.25767,0.10413,0.20666,0.01504,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14965,0.05572,0.00000,0.16881,0.05849,0.00000,0.00024,0.11226,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14929,0.09251,0.00000,0.00000,0.00000,0.19994,0.01975,0.00000,0.00000,0.00000,0.00000,0.06893,0.11610,0.00000,0.00000,0.00000,0.00000,0.00295,0.21621,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00318,0.01380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06993,0.25537,0.10307,0.21002,0.02034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14947,0.05537,0.00000,0.16934,0.05814,0.00000,0.00035,0.11321,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14965,0.09287,0.00000,0.00000,0.00000,0.19994,0.01975,0.00000,0.00000,0.00000,0.00000,0.07211,0.11645,0.00000,0.00000,0.00000,0.00000,0.00277,0.21657,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
689,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00713,0.01356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07423,0.25654,0.10572,0.21038,0.02052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14929,0.05572,0.00000,0.17005,0.05849,0.00000,0.00035,0.11215,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14965,0.09251,0.00000,0.00000,0.00000,0.19994,0.01975,0.00000,0.00000,0.00000,0.00000,0.06804,0.11645,0.00000,0.00000,0.00000,0.00000,0.00277,0.21657,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
690,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00360,0.01427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07140,0.25584,0.10112,0.20083,0.01716,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14982,0.05643,0.00000,0.17005,0.05867,0.00000,0.00035,0.11303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14982,0.09251,0.00000,0.00000,0.00000,0.20029,0.01958,0.00000,0.00000,0.00000,0.00000,0.07052,0.11645,0.00000,0.00000,0.00000,0.00000,0.00295,0.21675,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01285,0.01562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09841,0.25590,0.10094,0.20631,0.02017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15035,0.05643,0.00000,0.16881,0.05831,0.00000,0.00071,0.11515,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14947,0.09233,0.00000,0.00000,0.00000,0.19994,0.02011,0.00000,0.00000,0.00000,0.00000,0.06733,0.11663,0.00000,0.00000,0.00000,0.00000,0.00277,0.21639,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
692,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00501,0.01462,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06050,0.25242,0.10466,0.21002,0.02087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14965,0.05466,0.00000,0.16952,0.05831,0.00000,0.00047,0.11344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14858,0.09287,0.00000,0.00000,0.00000,0.19994,0.01975,0.00000,0.00000,0.00000,0.00000,0.06539,0.11645,0.00000,0.00000,0.00000,0.00000,0.00277,0.21692,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00554,0.01427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07695,0.25419,0.10254,0.20879,0.02087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14947,0.05643,0.00000,0.16846,0.05884,0.00000,0.00047,0.11415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14912,0.09269,0.00000,0.00000,0.00000,0.20012,0.01958,0.00000,0.00000,0.00000,0.00000,0.06397,0.11663,0.00000,0.00000,0.00000,0.00000,0.00277,0.21604,0.00000,0.00000,0.00000,0.00000,0.00000,4,0.00000,0.00000
694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10271,0.21315,0.42795,0.11781,0.20761,0.00996,0.00265,0.00000,0.00000,0.00000,0.00000,0.00000,0.13573,0.13608,0.02412,0.03337,0.19835,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03096,0.22040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03986,0.21344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00371,0.00000,0.00000,4,0.00000,0.00000
695,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13096,0.22594,0.42547,0.11392,0.20637,0.00961,0.00318,0.00000,0.00000,0.00000,0.00000,0.00000,0.13361,0.13697,0.02429,0.03355,0.19746,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03096,0.22129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03968,0.21433,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01026,0.00000,0.00000,4,0.00000,0.00000
696,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17895,0.23455,0.42742,0.13449,0.20649,0.00908,0.00177,0.00000,0.00000,0.00000,0.00000,0.00000,0.13325,0.13078,0.02429,0.03373,0.19976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03096,0.22164,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03950,0.21397,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00566,0.00000,0.00000,4,0.00000,0.00000
697,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10519,0.21262,0.42618,0.11557,0.20472,0.00837,0.00248,0.00000,0.00000,0.00000,0.00000,0.00000,0.13343,0.13290,0.02447,0.03373,0.19817,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03078,0.22111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03968,0.21415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00778,0.00000,0.00000,4,0.00000,0.00000
698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13090,0.22848,0.42777,0.12081,0.20548,0.00943,0.00177,0.00000,0.00000,0.00000,0.00000,0.00000,0.13555,0.13644,0.02429,0.03373,0.19888,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03096,0.22182,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03968,0.21450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00584,0.00000,0.00000,4,0.00000,0.00000
699,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14587,0.22942,0.42901,0.12512,0.20649,0.00961,0.00318,0.00000,0.00000,0.00000,0.00000,0.00000,0.13502,0.13732,0.02429,0.03355,0.19800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03096,0.22164,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03950,0.21397,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00708,0.00000,0.00000,4,0.00000,0.00000
700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11250,0.21185,0.42583,0.11450,0.20572,0.00879,0.00566,0.00000,0.00000,0.00000,0.00000,0.00000,0.13485,0.13361,0.02429,0.03373,0.19817,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03096,0.22005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03974,0.21480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00230,0.00000,0.00000,4,0.00000,0.00000
701,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19116,0.23437,0.43007,0.14015,0.20755,0.00926,0.00389,0.00000,0.00000,0.00000,0.00000,0.00000,0.13042,0.12936,0.02429,0.03373,0.20065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03096,0.22182,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03968,0.21415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00778,0.00000,0.00000,4,0.00000,0.00000
702,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10254,0.21810,0.42777,0.12223,0.20601,0.00855,0.00318,0.00000,0.00000,0.00000,0.00000,0.00000,0.13396,0.13573,0.02465,0.03373,0.19729,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03096,0.22040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03968,0.21397,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01061,0.00000,0.00000,4,0.00000,0.00000
