frame_id,obj0_valid,obj0_class_norm,obj0_conf,obj0_dist_norm,obj0_lat_offset,obj0_width_norm,obj0_height_norm,obj0_lane_overlap,obj1_valid,obj1_class_norm,obj1_conf,obj1_dist_norm,obj1_lat_offset,obj1_width_norm,obj1_height_norm,obj1_lane_overlap,obj2_valid,obj2_class_norm,obj2_conf,obj2_dist_norm,obj2_lat_offset,obj2_width_norm,obj2_height_norm,obj2_lane_overlap,obj3_valid,obj3_class_norm,obj3_conf,obj3_dist_norm,obj3_lat_offset,obj3_width_norm,obj3_height_norm,obj3_lane_overlap,obj4_valid,obj4_class_norm,obj4_conf,obj4_dist_norm,obj4_lat_offset,obj4_width_norm,obj4_height_norm,obj4_lane_overlap,lane_r0c0,lane_r0c1,lane_r0c2,lane_r0c3,lane_r0c4,lane_r0c5,lane_r0c6,lane_r0c7,lane_r1c0,lane_r1c1,lane_r1c2,lane_r1c3,lane_r1c4,lane_r1c5,lane_r1c6,lane_r1c7,lane_r2c0,lane_r2c1,lane_r2c2,lane_r2c3,lane_r2c4,lane_r2c5,lane_r2c6,lane_r2c7,lane_r3c0,lane_r3c1,lane_r3c2,lane_r3c3,lane_r3c4,lane_r3c5,lane_r3c6,lane_r3c7,ego_steering,ego_throttle,scenario,target_steering,target_throttle
891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06612,0.09253,0.00000,0.00000,0.00000,0.00000,0.00000,0.01392,0.08333,0.03035,0.12131,0.04151,0.00000,0.00000,0.00000,0.07531,0.03711,0.00000,0.00000,0.08184,0.11958,0.00094,0.00000,1.33333,0,0.00000,1.33333
892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05613,0.09921,0.00000,0.00000,0.00000,0.00000,0.00000,0.05173,0.01973,0.02461,0.12414,0.03294,0.00000,0.00000,0.00000,0.11525,0.00000,0.00000,0.00000,0.09552,0.09434,0.00000,0.00000,1.33333,0,0.00000,1.33333
893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05110,0.10739,0.00000,0.00000,0.00000,0.00000,0.00000,0.06855,0.00000,0.02075,0.13294,0.02060,0.00000,0.00000,0.00000,0.12013,0.00000,0.00000,0.00000,0.11415,0.06470,0.00000,0.00000,1.33333,0,0.00000,1.33333
894,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00354,0.00000,0.03522,0.10833,0.00000,0.00000,0.00000,0.00000,0.00000,0.05700,0.00000,0.02476,0.13766,0.00071,0.00000,0.00000,0.00000,0.14088,0.00000,0.00000,0.00613,0.14190,0.01926,0.00000,0.00000,1.33333,0,0.00000,1.33333
895,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01187,0.00142,0.02775,0.11926,0.00000,0.00000,0.00000,0.00000,0.00000,0.04395,0.00000,0.02374,0.13947,0.00000,0.00000,0.00000,0.00613,0.14308,0.00000,0.00000,0.01651,0.14395,0.00385,0.00000,0.00000,1.33333,0,-0.90000,1.33333
896,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04552,0.03719,0.03687,0.11824,0.00000,0.00000,0.00000,0.00000,0.00000,0.00362,0.00000,0.02767,0.13247,0.00000,0.00000,0.00000,0.03553,0.11478,0.00000,0.00000,0.03373,0.12775,0.00000,0.00000,-0.90000,1.33333,0,-0.90000,1.33333
897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03506,0.12107,0.14520,0.12586,0.09465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02877,0.13420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01509,0.14135,0.00000,0.00000,0,0.00000,0.00000
898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03215,0.11934,0.14890,0.12665,0.09426,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02862,0.13412,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01525,0.14080,0.00000,0.00000,0,0.00000,0.00000
899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03097,0.11981,0.14214,0.12453,0.09513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02862,0.13436,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01525,0.14135,0.00000,0.00000,0,0.00000,0.00000
900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03121,0.11580,0.14583,0.12744,0.09520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02862,0.13459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01525,0.14135,0.00000,0.00000,0,0.00000,0.00000
901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03671,0.11549,0.14418,0.12437,0.09458,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02901,0.13420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01525,0.14119,0.00000,0.00000,0,0.00000,0.00000
902,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03412,0.11973,0.14308,0.12586,0.09481,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02862,0.13412,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01517,0.14064,0.00000,0.00000,0,0.00000,0.00000
903,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03585,0.12193,0.14686,0.12626,0.09528,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02893,0.13443,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01517,0.14112,0.00000,0.00000,0,0.00000,0.00000
904,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03781,0.11863,0.14497,0.12586,0.09552,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02862,0.13420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01525,0.14112,0.00000,0.00000,0,0.00000,0.33333
905,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03546,0.12484,0.14843,0.12862,0.09560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02862,0.13491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01533,0.14127,0.00000,0.33333,0,0.00000,0.66667
906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03719,0.12186,0.14772,0.12657,0.09505,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02893,0.13388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01541,0.14159,0.00000,0.66667,0,0.00000,0.66667
907,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03263,0.12358,0.14929,0.12728,0.09599,0.00000,0.00000,0.00126,0.00000,0.00000,0.00000,0.00000,0.02862,0.13404,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01494,0.14017,0.00000,0.66667,0,0.00000,1.00000
908,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03648,0.15008,0.14725,0.11824,0.09756,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02783,0.13585,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01226,0.13939,0.00000,1.00000,0,0.00000,1.00000
909,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04387,0.16274,0.15409,0.12264,0.09851,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02508,0.13978,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00825,0.13459,0.00000,1.00000,0,0.00000,1.33333
910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02822,0.15881,0.15857,0.14717,0.10920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01470,0.14182,0.00550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00079,0.13396,0.00000,1.33333,0,0.00000,1.33333
911,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01415,0.14159,0.17697,0.15857,0.10763,0.00527,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00047,0.13483,0.02642,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10079,0.00000,1.33333,0,0.00000,1.33333
912,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00975,0.14355,0.17838,0.18192,0.10833,0.02178,0.00000,0.03255,0.00000,0.00000,0.00000,0.00000,0.00000,0.11926,0.04858,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08247,0.00000,1.33333,0,0.00000,1.33333
913,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07390,0.19261,0.20157,0.10024,0.03569,0.00000,0.00000,0.00432,0.02995,0.00000,0.00535,0.00000,0.09764,0.07233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05393,0.00000,1.33333,0,0.00000,1.33333
914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03601,0.18734,0.20896,0.11329,0.04890,0.00000,0.04277,0.01038,0.05314,0.00236,0.00700,0.00189,0.08105,0.09206,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03664,0.00000,1.33333,0,0.00000,1.33333
915,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01447,0.09890,0.15865,0.15550,0.06250,0.00000,0.01179,0.00503,0.06619,0.01926,0.00000,0.02044,0.05920,0.11808,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00668,0.00000,1.33333,0,0.00000,1.33333
916,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05031,0.12366,0.13789,0.14803,0.07531,0.00000,0.06423,0.01659,0.07697,0.05369,0.00000,0.03616,0.04167,0.11454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.33333,0,0.00000,1.33333
917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02013,0.16714,0.21187,0.16918,0.09340,0.00000,0.00142,0.02547,0.06910,0.08294,0.00000,0.05079,0.01399,0.11564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.33333,0,0.00000,1.33333
918,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00110,0.05330,0.18200,0.15881,0.10094,0.00818,0.00472,0.05943,0.08373,0.09662,0.01470,0.07296,0.00024,0.10582,0.00259,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.33333,0,0.00000,1.33333
919,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02288,0.13223,0.17862,0.09803,0.03561,0.00000,0.01651,0.08884,0.09536,0.03640,0.02681,0.06895,0.07138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.33333,0,0.00000,1.33333
920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03876,0.14638,0.14575,0.12154,0.05016,0.00000,0.01108,0.05936,0.09167,0.07469,0.00000,0.13970,0.05204,0.00126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.33333,0,0.00000,1.33333
921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01855,0.11675,0.07586,0.09473,0.05220,0.00000,0.00000,0.00888,0.08160,0.10362,0.00000,0.14646,0.04277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00629,0.02940,0.00000,1.33333,0,0.90000,1.33333
922,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01061,0.10181,0.13671,0.16950,0.08632,0.01714,0.00000,0.00000,0.00000,0.04049,0.13514,0.01423,0.07807,0.10134,0.00000,0.00000,0.00055,0.03011,0.00000,0.00000,0.00000,0.09756,0.90000,1.33333,0,0.90000,1.33333
923,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00063,0.06981,0.13200,0.16274,0.11612,0.00818,0.00000,0.00000,0.00000,0.00000,0.08923,0.07060,0.03286,0.14693,0.00000,0.00000,0.00000,0.05841,0.04489,0.00000,0.00000,0.01871,0.90000,1.33333,0,0.90000,1.33333
924,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00794,0.11462,0.17539,0.11785,0.01030,0.00000,0.00000,0.00126,0.00000,0.07594,0.07201,0.04308,0.15322,0.00000,0.00000,0.01014,0.08726,0.08310,0.00000,0.00000,0.01415,0.90000,1.33333,0,0.90000,1.33333
